cust_id,region,district,branch_office,market_seg,emp_count,potential,sales,rev_salesrep,rev_branch_office,rev_ebusiness,rev_internal_staff,rev_others,contr_margin,sales_orsy_relevant,orders_count,avg_order_pos,diff_products_count,diff_product_fields_count,dunning_level_current,dunning_level_highest,last_buy,cust_since,bo_visits_total,bo_visits_distinct,bo_highest_sales,calls_count,eshop_logins_count,ccp_most_used,count_buydays,count_buyweeks,count_buymonths,flag_app,flag_eproc,flag_eshop,flag_red,flag_new_orsyshelf,flag_orsyonline,flag_orsyfleet,flag_clickandcollect,flag_sofortservice,flag_s24
30800,18,63338,N755,0023,2,9900.0,165.14,0.0,165.14,0.0,0.0,0.0,131.04,165.14,1,1.0,1,1,0,1,2022-11-29,2003-10-09,1.0,1.0,N566,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
20123,15,63324,N740,0023,12,44600.0,20508.27,15567.9,3009.04,1729.62,399.47,-197.76,9207.1,6097.33,105,3.77,256,16,0,1,2023-09-28,1998-08-28,22.0,4.0,N742,0.0,553.0,1,69,41,13,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1.0
91548,12,61222,N770,0018,1,3700.0,1220.69,1220.69,0.0,0.0,0.0,0.0,513.25,195.09,6,5.17,26,5,0,1,2023-09-14,2003-12-04,0.0,0.0,,0.0,0.0,1,5,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
54712,18,66100,,0002,1,23700.0,1111.86,0.0,304.61,807.25,0.0,0.0,479.27,419.77,6,3.83,18,6,0,0,2023-07-25,2004-01-13,4.0,2.0,N245,0.0,20.0,3,6,6,4,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
13234,15,63324,N651,0021,4,23700.0,424.0,424.0,0.0,0.0,0.0,0.0,244.0,424.0,1,2.0,1,2,0,1,2023-01-16,1999-03-03,0.0,0.0,,0.0,15.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
70499,13,63313,N820,0001,1,3000.0,71.61,0.0,71.61,0.0,0.0,0.0,37.63,61.11,2,3.5,7,2,0,0,2023-02-02,2006-12-13,2.0,1.0,N507,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
18021,16,64122,,0013,4,13400.0,19418.07,2644.7,0.0,16538.17,235.2,0.0,11526.34,6963.72,96,2.05,156,16,0,0,2023-09-28,2007-01-12,0.0,0.0,,0.0,322.0,3,65,35,12,1.0,0.0,1.0,1.0,0,1,0,0.0,0.0,1.0
47673,13,65002,N270,0003,15,53700.0,5820.0,0.0,0.0,0.0,5820.0,0.0,2710.0,0.0,3,1.67,1,2,0,0,2023-01-06,2007-05-30,0.0,0.0,,0.0,0.0,4,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
69635,15,64004,N860,0001,12,38900.0,311.8,0.0,0.0,0.0,311.8,0.0,134.92,0.0,3,2.0,2,2,0,1,2023-06-19,2007-07-20,0.0,0.0,,0.0,0.0,4,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
27393,15,63447,,0018,1,3800.0,932.39,427.81,476.79,27.79,0.0,0.0,577.56,595.1,14,2.86,33,7,0,3,2023-08-21,2007-08-23,12.0,1.0,N874,1.0,72.0,2,10,10,8,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0
45034,12,64116,,0026,4,14500.0,9.3,9.3,0.0,0.0,0.0,0.0,3.32,0.0,1,1.0,1,1,0,0,2023-09-28,2008-04-01,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
44763,13,63512,N518,0023,6,17900.0,143.48,0.0,143.48,0.0,0.0,0.0,103.9,52.76,1,3.0,3,2,0,1,2023-01-19,2008-04-03,1.0,1.0,N539,0.0,2.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
80986,17,61502,,0002,10,30000.0,1966.95,0.0,1966.95,0.0,0.0,0.0,1362.8,1399.31,18,2.72,40,8,0,1,2023-09-07,2008-10-14,18.0,2.0,N426,0.0,0.0,2,16,14,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
28965,18,66100,,0003,2,22700.0,100.74,0.0,100.74,0.0,0.0,0.0,44.24,19.32,3,1.67,5,4,0,1,2023-09-05,2008-11-10,3.0,1.0,N557,0.0,2.0,2,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
88100,13,62998,N610,0007,9,17200.0,1064.84,1064.84,0.0,0.0,0.0,0.0,545.77,1064.84,19,2.89,14,2,1,0,2023-09-19,2010-01-18,0.0,0.0,,0.0,0.0,1,19,19,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
